(-44093.2,2.60082e+06)
(-44083.6,2.59534e+06)
(-44098.4,2.58992e+06)
(-44102.3,2.58451e+06)
(-44103.3,2.57913e+06)
(-44094.2,2.57377e+06)
(-44091.1,2.56842e+06)
(-44102.2,2.56309e+06)
(-44130.4,2.55781e+06)
(-44110.9,2.55256e+06)
(-44093.3,2.5473e+06)
(-44099.8,2.54205e+06)
(-44111.2,2.53686e+06)
(-44098.9,2.53165e+06)
(-44102.1,2.52649e+06)
(-44097.2,2.52135e+06)
(-44083.1,2.51621e+06)
(-44080.8,2.51109e+06)
(-44114.4,2.50601e+06)
(-44109.1,2.50096e+06)
(-44100.1,2.49592e+06)
(-44104.7,2.49089e+06)
(-44115.5,2.48591e+06)
(-44091.9,2.48093e+06)
(-44086.8,2.47594e+06)
(-44098.3,2.47101e+06)
(-44089.8,2.46609e+06)
(-44098.5,2.46116e+06)
(-44117.1,2.45629e+06)
(-44094.2,2.45144e+06)
(-44087.4,2.44657e+06)
(-44108.8,2.44175e+06)
(-44107,2.43695e+06)
(-44097.2,2.43215e+06)
(-44118.5,2.42738e+06)
(-44094.1,2.42264e+06)
(-44099,2.4179e+06)
(-44104.7,2.41318e+06)
(-44109.2,2.40851e+06)
(-44078.4,2.40383e+06)
(-44095.4,2.39915e+06)
(-44096,2.39451e+06)
(-44094.6,2.38989e+06)
(-44094.5,2.38527e+06)
(-44095.4,2.38069e+06)
(-44100.3,2.37613e+06)
(-44111.8,2.37156e+06)
(-44121,2.36704e+06)
(-44110.3,2.36254e+06)
(-44110.6,2.35803e+06)
(-44099.2,2.35355e+06)
(-44090.7,2.34908e+06)
(-44087.3,2.34461e+06)
(-44090.6,2.34018e+06)
(-44090,2.33575e+06)
(-44096.1,2.33136e+06)
(-44111.2,2.32698e+06)
(-44111.9,2.32261e+06)
(-44115.4,2.31827e+06)
(-44092.4,2.31394e+06)
(-44112.5,2.30962e+06)
(-44101.9,2.30534e+06)
(-44071.8,2.30105e+06)
(-44100.4,2.29674e+06)
(-44106.8,2.29251e+06)
(-44087.1,2.28827e+06)
(-44087.4,2.28405e+06)
(-44103.4,2.27983e+06)
(-44091.8,2.27565e+06)
(-44098.9,2.27144e+06)
(-44110.1,2.2673e+06)
(-44090.7,2.26316e+06)
(-44093.8,2.25903e+06)
(-44101.4,2.25491e+06)
(-44109.2,2.25082e+06)
(-44093.4,2.24673e+06)
(-44108.7,2.24265e+06)
(-44090.1,2.23862e+06)
(-44074.3,2.23456e+06)
(-44091.5,2.23051e+06)
(-44100.1,2.22652e+06)
(-44084.3,2.22251e+06)
(-44099.9,2.21852e+06)
(-44109.2,2.21456e+06)
(-44114,2.21061e+06)
(-44104.4,2.20667e+06)
(-44107.3,2.20276e+06)
(-44087.9,2.19885e+06)
(-44067.8,2.19493e+06)
(-44100.1,2.19102e+06)
(-44093.4,2.18716e+06)
(-44086.5,2.1833e+06)
(-44095.8,2.17944e+06)
(-44104.6,2.17561e+06)
(-44117.6,2.1718e+06)
(-44132.8,2.168e+06)
(-44127,2.16426e+06)
(-44067.7,2.16047e+06)
(-44074.2,2.15666e+06)
(-44106.5,2.15291e+06)
(-44109.5,2.14919e+06)
(-44096.5,2.14547e+06)
(-44098.1,2.14175e+06)
(-44077.5,2.13805e+06)
(-44088.6,2.13434e+06)
(-44123.4,2.13066e+06)
(-44126.7,2.12705e+06)
(-44075.2,2.12339e+06)
(-44079.8,2.11972e+06)
(-44115,2.1161e+06)
(-44114.2,2.1125e+06)
(-44112.6,2.10893e+06)
(-44090.8,2.10533e+06)
(-44072.3,2.10174e+06)
(-44091.4,2.09814e+06)
(-44121.7,2.0946e+06)
(-44100.5,2.09109e+06)
(-44070.7,2.08756e+06)
(-44101.7,2.08401e+06)
(-44123.3,2.08052e+06)
(-44115.7,2.07704e+06)
(-44109.7,2.07357e+06)
(-44085.5,2.07012e+06)
(-44077.2,2.06665e+06)
(-44088.1,2.06318e+06)
(-44115.1,2.05976e+06)
(-44086.2,2.05635e+06)
(-44084.2,2.05291e+06)
(-44106.2,2.0495e+06)
(-44119.9,2.04612e+06)
(-44124.9,2.04275e+06)
(-44134.1,2.03941e+06)
(-44097.7,2.03607e+06)
(-44087.2,2.03271e+06)
(-44087.7,2.02936e+06)
(-44101.1,2.02605e+06)
(-44080.6,2.02273e+06)
(-44087,2.0194e+06)
(-44098.7,2.01612e+06)
(-44100.3,2.01285e+06)
(-44098.5,2.0096e+06)
(-44099.4,2.00633e+06)
(-44087.2,2.00307e+06)
(-44105.5,1.99982e+06)
(-44113,1.99661e+06)
(-44120.6,1.99341e+06)
(-44093,1.99021e+06)
(-44082.8,1.987e+06)
(-44102.2,1.98381e+06)
(-44104.3,1.98064e+06)
(-44094.1,1.97747e+06)
(-44104.1,1.97431e+06)
(-44088,1.97119e+06)
(-44103.8,1.96802e+06)
(-44115.3,1.96489e+06)
(-44119.7,1.96181e+06)
(-44094.5,1.95871e+06)
(-44098.5,1.95562e+06)
(-44099.4,1.95251e+06)
(-44105,1.94943e+06)
(-44106.1,1.94637e+06)
(-44097,1.94332e+06)
(-44097.2,1.94027e+06)
(-44093.4,1.93722e+06)
(-44104.2,1.9342e+06)
(-44103.4,1.93118e+06)
(-44097.3,1.92817e+06)
(-44106.3,1.92518e+06)
(-44107.5,1.9222e+06)
(-44098.6,1.91921e+06)
(-44112.3,1.91623e+06)
(-44112.7,1.91328e+06)
(-44089.3,1.91032e+06)
(-44090.5,1.90737e+06)
(-44095.4,1.90443e+06)
(-44091.7,1.9015e+06)
(-44102.2,1.89858e+06)
(-44103.2,1.89568e+06)
(-44098.9,1.89279e+06)
(-44086.8,1.88989e+06)
(-44113.9,1.88701e+06)
(-44111.5,1.88415e+06)
(-44096.3,1.88128e+06)
(-44097.6,1.87841e+06)
(-44102.6,1.87558e+06)
(-44093,1.87274e+06)
(-44099.8,1.86989e+06)
(-44111.5,1.86708e+06)
(-44097.2,1.86427e+06)
(-44090.6,1.86146e+06)
(-44115.6,1.85866e+06)
(-44105.6,1.8559e+06)
(-44099.4,1.8531e+06)
(-44108.4,1.85032e+06)
(-44095.8,1.84757e+06)
(-44102.1,1.84481e+06)
(-44104,1.84207e+06)
(-44091.8,1.83934e+06)
(-44088.8,1.8366e+06)
(-44099.1,1.83387e+06)
(-44111.8,1.83116e+06)
(-44100.3,1.82847e+06)
(-44091.2,1.82575e+06)
(-44099.7,1.82306e+06)
(-44107.7,1.82039e+06)
(-44103,1.81772e+06)
(-44108.8,1.81504e+06)
(-44112.2,1.8124e+06)
(-44096,1.80975e+06)
(-44099.3,1.80709e+06)
(-44097.4,1.80447e+06)
(-44094.2,1.80184e+06)
(-44103.2,1.7992e+06)
(-44108,1.7966e+06)
(-44089.3,1.79399e+06)
(-44108.4,1.79139e+06)
(-44105.2,1.78881e+06)
(-44095.9,1.78622e+06)
(-44101.3,1.78364e+06)
(-44112.3,1.78109e+06)
(-44097.9,1.77854e+06)
(-44104.1,1.77598e+06)
(-44103.7,1.77343e+06)
(-44112.5,1.77088e+06)
(-44092.6,1.76837e+06)
(-44092.8,1.76583e+06)
(-44103.7,1.76331e+06)
(-44101.5,1.7608e+06)
(-44094.9,1.7583e+06)
(-44099.6,1.75581e+06)
(-44097.1,1.75333e+06)
(-44091,1.75084e+06)
(-44112.5,1.74835e+06)
(-44095.4,1.74591e+06)
(-44090.8,1.74345e+06)
(-44098.1,1.74098e+06)
(-44108.1,1.73854e+06)
(-44083.1,1.73611e+06)
(-44096.3,1.73364e+06)
(-44095.3,1.73124e+06)
(-44091,1.72883e+06)
(-44105.4,1.72639e+06)
(-44112.9,1.724e+06)
(-44116.3,1.72161e+06)
(-44096.5,1.71922e+06)
(-44101.8,1.71683e+06)
(-44098.6,1.71444e+06)
(-44098.4,1.71208e+06)
(-44093.5,1.70972e+06)
(-44096.8,1.70736e+06)
(-44091.6,1.705e+06)
(-44096.2,1.70264e+06)
(-44108.3,1.70031e+06)
(-44100,1.69798e+06)
(-44098.3,1.69566e+06)
(-44102.9,1.69333e+06)
(-44102.5,1.69102e+06)
(-44102.1,1.68871e+06)
(-44105.9,1.68641e+06)
(-44097.6,1.68412e+06)
(-44092.8,1.68184e+06)
(-44086.7,1.67954e+06)
(-44089,1.67725e+06)
(-44103.1,1.67498e+06)
(-44105.8,1.67272e+06)
(-44100.6,1.67047e+06)
(-44093.7,1.66822e+06)
(-44100.8,1.66596e+06)
(-44118.6,1.66373e+06)
(-44108.3,1.6615e+06)
(-44091.1,1.65928e+06)
(-44092.2,1.65705e+06)
(-44099.3,1.65483e+06)
(-44091.3,1.65262e+06)
(-44102.6,1.65041e+06)
(-44102.7,1.64821e+06)
(-44094.9,1.64603e+06)
(-44093.7,1.64382e+06)
(-44113.1,1.64164e+06)
(-44106.7,1.63948e+06)
(-44109.6,1.63732e+06)
(-44098.9,1.63516e+06)
(-44093.1,1.63298e+06)
(-44096.8,1.63082e+06)
(-44113,1.62868e+06)
(-44105,1.62656e+06)
(-44079.6,1.62442e+06)
(-44089.5,1.62226e+06)
(-44100.6,1.62015e+06)
(-44102.9,1.61804e+06)
(-44101.3,1.61591e+06)
(-44109.1,1.61381e+06)
(-44100.8,1.61171e+06)
(-44112.7,1.60962e+06)
(-44103.2,1.60754e+06)
(-44095.1,1.60544e+06)
(-44091.3,1.60335e+06)
(-44103.6,1.60127e+06)
(-44101,1.59921e+06)
(-44100.4,1.59715e+06)
(-44095.7,1.59509e+06)
(-44098.3,1.59303e+06)
(-44102.7,1.59098e+06)
(-44117.5,1.58894e+06)
(-44111.8,1.58691e+06)
(-44096.1,1.58489e+06)
(-44077.1,1.58284e+06)
(-44112.7,1.58081e+06)
(-44107.5,1.57882e+06)
(-44092.9,1.5768e+06)
(-44101.9,1.57478e+06)
(-44098.7,1.57278e+06)
(-44097.9,1.57079e+06)
(-44097.2,1.56879e+06)
(-44109.5,1.56681e+06)
(-44108.7,1.56483e+06)
(-44113.6,1.56285e+06)
(-44103.2,1.56089e+06)
(-44089.7,1.55891e+06)
(-44092.6,1.55694e+06)
(-44106.5,1.55499e+06)
(-44103.7,1.55305e+06)
(-44091.9,1.55109e+06)
(-44100.8,1.54914e+06)
(-44096.4,1.54721e+06)
(-44098,1.54527e+06)
(-44105.6,1.54335e+06)
(-44109.5,1.54143e+06)
(-44089.4,1.53952e+06)
(-44082.7,1.5376e+06)
(-44102.7,1.53568e+06)
(-44105.8,1.53378e+06)
(-44109.3,1.53189e+06)
(-44103.6,1.53e+06)
(-44088,1.5281e+06)
(-44093.3,1.5262e+06)
(-44096.5,1.52432e+06)
(-44100.8,1.52246e+06)
(-44104.8,1.52058e+06)
(-44097.7,1.51872e+06)
(-44102.2,1.51686e+06)
(-44091.4,1.515e+06)
(-44098.2,1.51314e+06)
(-44114.9,1.51129e+06)
(-44118.9,1.50948e+06)
(-44091.7,1.50762e+06)
(-44081.7,1.50578e+06)
(-44097.3,1.50393e+06)
(-44106.5,1.50212e+06)
(-44109,1.5003e+06)
(-44105.2,1.4985e+06)
(-44083.9,1.49668e+06)
(-44089.1,1.49485e+06)
(-44117,1.49306e+06)
(-44111.7,1.49127e+06)
(-44111,1.48947e+06)
(-44093.6,1.48768e+06)
(-44086.3,1.48588e+06)
(-44095.4,1.48408e+06)
(-44116.9,1.48232e+06)
(-44096.1,1.48057e+06)
(-44083.8,1.47879e+06)
(-44090.3,1.477e+06)
(-44109.3,1.47524e+06)
(-44108.1,1.4735e+06)
(-44096.9,1.47175e+06)
(-44099.1,1.46999e+06)
(-44099.2,1.46824e+06)
(-44110.4,1.46651e+06)
(-44104.8,1.46478e+06)
(-44098.9,1.46305e+06)
(-44082.2,1.46131e+06)
(-44099.3,1.45958e+06)
(-44105.8,1.45785e+06)
(-44104.6,1.45616e+06)
(-44090.1,1.45443e+06)
(-44103,1.45273e+06)
(-44098.1,1.45103e+06)
(-44105.9,1.44932e+06)
(-44111.7,1.44763e+06)
(-44094.1,1.44595e+06)
(-44080.2,1.44424e+06)
(-44102.4,1.44254e+06)
(-44109.7,1.44088e+06)
(-44102.9,1.43922e+06)
(-44087.3,1.43753e+06)
(-44101.1,1.43587e+06)
(-44099.4,1.4342e+06)
(-44105.2,1.43253e+06)
(-44106.3,1.43089e+06)
(-44097.7,1.42923e+06)
(-44103.8,1.42758e+06)
(-44103.6,1.42593e+06)
(-44106.3,1.42429e+06)
(-44108.9,1.42266e+06)
(-44094.2,1.42103e+06)
(-44092.4,1.41939e+06)
(-44096.4,1.41776e+06)
(-44103.7,1.41613e+06)
(-44100.2,1.41452e+06)
(-44100,1.4129e+06)
(-44098.2,1.41128e+06)
(-44109.3,1.40967e+06)
(-44109.1,1.40807e+06)
(-44110.4,1.40648e+06)
(-44097.6,1.40489e+06)
(-44089.1,1.40329e+06)
(-44092.7,1.40169e+06)
(-44103.9,1.4001e+06)
(-44096.6,1.39853e+06)
